область;назва;адреса;єдрпоу;lat;lon;place_id;formatted_address
М.КИЇВ;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДІКАЛ ВЕНТЕРА ГРУП""";Україна, 02095, місто Київ, ВУЛИЦЯ СРІБНОКІЛЬСЬКА, будинок 20;38833697;50,3987965;30,6239464;ChIJcV-B6rHF1EARzcEHy-m9tIE;Sribnokilska St, Kyiv, Ukraine, 02000
М.КИЇВ;"ДЕРЖАВНЕ НЕКОМЕРЦІЙНЕ ПІДПРИЄМСТВО ""ІНСТИТУТ СЕРЦЯ МІНІСТЕРСТВА ОХОРОНИ ЗДОРОВ'Я УКРАЇНИ""";Україна, 02166, місто Київ, вул.Братиславська, будинок 5-А;38831595;50,4779104;30,6179278;ChIJTeR2PhTQ1EARn8vhdWd2u-g;Bratyslavska St, Kyiv, Ukraine, 02000
ХАРКІВСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ САХНОВЩИНСЬКОЇ СЕЛИЩНОЇ РАДИ БЕРЕСТИНСЬКОГО РАЙОНУ ХАРКІВСЬКОЇ ОБЛАСТІ""";Україна, 64501, Харківська обл., Берестинський р-н, селище Сахновщина, вул.Полтавська, будинок 75;38831532;49,1519944;35,8771294;ChIJN_y5O2rD2EARuBDidmu-YN8;Vul. Poltavsʹka, Sakhnovshchyna, Kharkivs'ka oblast, Ukraine, 64500
ОДЕСЬКА;"КНП ""БЕРЕЗІВСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БЕРЕЗІВСЬКОЇ МІСЬКОЇ РАДИ ОДЕСЬКОЇ ОБЛАСТІ";Україна, 67300, Одеська обл., Березівський р-н, місто Березівка, вул.Лікарняна, будинок 6;38822156;47,1987482;30,8992812;ChIJzdrHEHFFz0ARiLS5qGI-SEg;Vulytsya Likarnyana, Berezivka, Odes'ka oblast, Ukraine, 67301
КІРОВОГРАДСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГАЙВОРОНСЬКОЇ МІСЬКОЇ РАДИ";Україна, 26300, Кіровоградська обл., Голованівський р-н, місто Гайворон, пл.Героїв Майдану, будинок 3;38817188;48,3427943;29,8648149;ChIJ89qe_m_CzUAR771TnS9W2Pw;Pl. Heroyiv Maydanu, Haivoron, Kirovohrads'ka oblast, Ukraine, 26300
КІРОВОГРАДСЬКА;"КНП ""ЦЕНТРАЛЬНА МІСЬКА ЛІКАРНЯ"" ГАЙВОРОНСЬКОЇ МІСЬКОЇ РАДИ";Україна, 26300, Кіровоградська обл., Голованівський р-н, місто Гайворон, вул.Київська, будинок 7;38817151;48,3485112;29,8409392;ChIJu8sDtRHCzUARScn0dA4jNiA;Vulytsya Kyyivsʹka, Haivoron, Kirovohrads'ka oblast, Ukraine, 26300
ІВАНО-ФРАНКІВСЬКА;КНП ''СНЯТИНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ'' СНЯТИНСЬКОЇ МІСЬКОЇ РАДИ;Україна, 78301, Івано-Франківська обл., Коломийський р-н, місто Снятин, вул.Шевченка, будинок 75;38816907;48,4464244;25,5699108;ChIJB_FI1MVSMUcRoZxRhGvYSeY;Snyatyn, Ivano-Frankivsk Oblast, Ukraine, 78301
ІВАНО-ФРАНКІВСЬКА;"КНП ""ГАЛИЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ГАЛИЦЬКОЇ МІСЬКОЇ РАДИ ІВАНО-ФРАНКІВСЬКОЇ ОБЛАСТІ";Україна, 77101, Івано-Франківська обл., Івано-Франківський р-н, місто Галич, вул.Вівчаренко, будинок 36;38816603;49,1214893;24,7360811;ChIJz5f8t_OSMEcRqo_w4_1JmsQ;Vulytsya Niny Vivcharenko, Halych, Ivano-Frankivs'ka oblast, Ukraine, 77100
ХАРКІВСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДЕРГАЧІВСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ";Україна, 62302, Харківська обл., Харківський р-н, місто Дергачі, вул.Європейська, будинок 25;38813974;50,0217367;36,2273929;ChIJTSbeOzChJ0ERwFo4WZRySzc;Yevropeiska St, Kharkiv, Kharkivs'ka oblast, Ukraine, 61000
ЗАПОРІЗЬКА;"КНП ""ВІЛЬНЯНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ВІЛЬНЯНСЬКОЇ МІСЬКОЇ РАДИ";Україна, 70002, Запорізька обл., Запорізький р-н, місто Вільнянськ, пров.Гнаровської, будинок 6;38809093;47,8063521;35,2066872;ChIJp-sTfX5e3EARDMwqfWOuBoA;Hnarovs'koi St, Zaporizhzhia, Zaporiz'ka oblast, Ukraine, 69061
М.КИЇВ;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ДОБРОБУТ-СТАЦІОНАР""";Україна, 02068, місто Київ, ВУЛИЦЯ ДРАГОМАНОВА, будинок 21-А;38806904;50,4056051;30,6396146;ChIJT2JL4KrF1EARAv1mQ-WqW4I;21A, Mykhaila Drahomanova St, Kyiv, Ukraine, 02000
М.КИЇВ;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""МЕДИЧНИЙ ЦЕНТР ""ДОБРОБУТ-ПОЛІКЛІНІКА""";Україна, 02072, місто Київ, пр.Бажана Миколи, будинок 12А;38806862;50,3956607;30,6223889;ChIJ8RG-DbTF1EAR0IjwyeYUE6A;12A, Mykoly Bazhana Ave, 12А, Kyiv, Ukraine, 02000
КІРОВОГРАДСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 1 М. КРОПИВНИЦЬКОГО"" КРОПИВНИЦЬКОЇ МІСЬКОЇ РАДИ""";Україна, 25006, Кіровоградська обл., місто Кропивницький, ВУЛИЦЯ КРОПИВНИЦЬКОГО, будинок 22;38802559;48,5074354;32,2789172;ChIJp0Kzu6lC0EARGpm5AQuIzHs;Kropyvnyts'koho St, Kropyvnytskyi, Kirovohrads'ka oblast, Ukraine, 25000
ЧЕРНІГІВСЬКА;"КНП ""КОЗЕЛЕЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КОЗЕЛЕЦЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 17000, Чернігівська обл., Чернігівський р-н, селище Козелець, вул.Соборності, будинок 24;38799117;50,9221428;31,1143219;ChIJe9mh-FVI1UARsdheU84DH5M;Sobornosti St, Kozelets', Chernihivs'ka oblast, Ukraine, 17000
КІРОВОГРАДСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО - САНІТАРНОЇ ДОПОМОГИ ДОЛИНСЬКОЇ МІСЬКОЇ РАДИ""";Україна, 28500, Кіровоградська обл., Кропивницький р-н, місто Долинська, вул.Чкалова, будинок 69;38797880;48,1102758;32,7764208;ChIJg8NMm4q82kARTqDCtOGvevE;Chkalova St, Dolyns'ka, Kirovohrads'ka oblast, Ukraine, 28500
ЖИТОМИРСЬКА;"КНП ""ОВРУЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ """;Україна, 11101, Житомирська обл., Коростенський р-н, місто Овруч, вул.Шевченка Тараса, будинок 41-В;38796636;51,3227745;28,8003672;EkdWdWx5dHN5YSBUYXJhc2EgU2hldmNoZW5rYSwgT3ZydWNoLCBaaHl0b215cnMna2Egb2JsYXN0LCBVa3JhaW5lLCAxMTEwMSIuKiwKFAoSCYNq-4P5hylHEYaFbDx3wGE6EhQKEgkvRRRy_4cpRxFvFjlYuXgpiA;Vulytsya Tarasa Shevchenka, Ovruch, Zhytomyrs'ka oblast, Ukraine, 11101
ВОЛИНСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ГЕМО ЛУЦЬК""";Україна, 43023, Волинська обл., місто Луцьк, ВУЛИЦЯ ГУЩАНСЬКА, будинок 51;38796488;50,7747797;25,3828674;EjVTdHJlZXQgSHVzaGNoYW5za2EsIEx1dHMnaywgVm9seW5zJ2thIG9ibGFzdCwgVWtyYWluZSIuKiwKFAoSCa-Kf27MkCVHEdh9fsk50TBXEhQKEgldloWh65klRxFsuI0ionRS0g;Street Hushchanska, Luts'k, Volyns'ka oblast, Ukraine
ЗАПОРІЗЬКА;"Комунальне некомерційне підприємство ""Лівобережний центр первинної медико-санітарної допомоги №2"" Запорізької міської ради";Україна, 69120, Запорізька обл., місто Запоріжжя, ВУЛИЦЯ АВРАМЕНКА, будинок 4;38783657;47,8520984;35,2333684;ChIJtwnvn3Rd3EARJ7jtOLz_HCM;Avramenka St, Zaporizhzhia, Zaporiz'ka oblast, Ukraine, 69061
ЧЕРНІГІВСЬКА;"КНП ""БАХМАЦЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""  БАХМАЦЬКОЇ МІСЬКОЇ РАДИ ЧЕРНІГІВСЬКОЇ ОБЛАСТІ";Україна, 16500, Чернігівська обл., Ніжинський р-н, місто Бахмач, вул.Соборності, будинок 32;38765198;51,1824485;32,8237482;ChIJ5ZdVildbKkERwV-R5wHY1wU;Sobornosti St, Bakhmach, Chernihivs'ka oblast, Ukraine, 16503
ЛЬВІВСЬКА;"БЛАГОДІЙНИЙ ФОНД ""ДРОГОБИЦЬКИЙ КАРІТАС""";Україна, 82100, Львівська обл., місто Дрогобич, ВУЛИЦЯ ЧОРНОВОЛА, будинок 4;38763426;49,3556012;23,5094028;ChIJh7g2359OOkcRvRXgJcY-iBg;V'yacheslava Chornovola St, Drohobych, L'vivs'ka oblast, Ukraine, 82100
ЗАПОРІЗЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МЕЛІТОПОЛЬСЬКОЇ МІСЬКОЇ РАДИ ЗАПОРІЗЬКОЇ ОБЛАСТІ";Україна, 69063, Запорізька обл., місто Запоріжжя, пр.Соборний, будинок 8;38761806;47,8302263;35,1604296;ChIJHfOqBlVn3EAR2PfSvw9i84s;Prosp. Sobornyy, Zaporizhzhia, Zaporiz'ka oblast, Ukraine, 69061
ЧЕРНІГІВСЬКА;"КНП ""МЕНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МЕНСЬКОЇ МІСЬКОЇ РАДИ";Україна, 15600, Чернігівська обл., Корюківський р-н, місто Мена, вул.Шевченка, будинок 76;38759540;51,5287284;32,2251361;ChIJ5993urfdKkER3-VUGgtCizY;Shevchenka St, Mena, Chernihivs'ka oblast, Ukraine, 15600
КІРОВОГРАДСЬКА;"КНП  ""МАЛОВИСКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МАЛОВИСКІВСЬКОЇ МІСЬКОЇ РАДИ";Україна, 26200, Кіровоградська обл., Новоукраїнський р-н, місто Мала Виска, вул.Бровченка В., будинок 33;38756010;48,6550002;31,6193234;EkFWdWwuIEJyb3ZjaGVua2EsIFphcG92aWRuZSwgS2lyb3ZvaHJhZHMna2Egb2JsYXN0LCBVa3JhaW5lLCAyNjIwMCIuKiwKFAoSCd9bY_4esdFAERCn619mn0KBEhQKEgnTwlIYPbHRQBGBJG8xDPwD3Q;Vul. Brovchenka, Zapovidne, Kirovohrads'ka oblast, Ukraine, 26200
ЧЕРНІГІВСЬКА;"КНП ""ТАЛАЛАЇВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ТАЛАЛАЇВСЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 17200, Чернігівська обл., Прилуцький р-н, селище Талалаївка, вул.Центральна, будинок 63;38744335;50,8424855;33,1399988;ChIJl7FIXQIbKkERKpN3erJ3Tos;Talalaivka, Chernihiv Oblast, Ukraine, 17200
ХАРКІВСЬКА;"КНП ПІСОЧИНСЬКОЇ СЕЛИЩНОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ №2 ХАРКІВСЬКОГО РАЙОНУ""";Україна, 62416, Харківська обл., Харківський р-н, селище міського типу Пісочин(з), вул.Беліменків ім., будинок 4-А;38743588;49,9166765;36,1763412;ChIJm4wELACfJ0ERQAOffiArzcI;Pokotylivka, Kharkiv Oblast, Ukraine, 62458
ХАРКІВСЬКА;"КНП ПІВДЕННОЇ МІСЬКОЇ РАДИ ""ЦЕНТР ПЕРВИННОЇ МЕДИЧНОЇ ДОПОМОГИ №1 ХАРКІВСЬКОГО РАЙОНУ""";Україна, 62456, Харківська обл., Харківський р-н, селище Буди, вул.Фаянсовщик, будинок 5;38743499;49,8912682;36,0226206;ChIJPY3xg0GcJ0ER6ClKZZj6lmM;Budy, Kharkiv Oblast, Ukraine, 62456
ХАРКІВСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛЮБОТИНСЬКОЇ МІСЬКОЇ РАДИ ХАРКІВСЬКОЇ ОБЛАСТІ";Україна, 62433, Харківська обл., Харківський р-н, місто Люботин, вул.Шевченка, будинок 15-8;38743462;49,9409559;35,9256912;ChIJx_RRKzuaJ0ERWdukpDSx4wM;Vulytsya Shevchenka, Liubotyn, Kharkivs'ka oblast, Ukraine, 62434
ХАРКІВСЬКА;"КНП ""ШЕВЧЕНКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ШЕВЧЕНКІВСЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 63601, Харківська обл., Куп'янський р-н, селище Шевченкове, вул.Бубліченко, будинок 15;38743216;49,6877737;37,1778581;ChIJ8cL8EXAzJ0ERjjyvF-HBPdo;Shevchenkove, Kharkiv Oblast, Ukraine, 63600
ПОЛТАВСЬКА;"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ № 2"" М.КРЕМЕНЧУКА";Україна, 39625, Полтавська обл., місто Кременчук, вул.Бончука лікаря, будинок 9;38742851;49,0617872;33,4124191;ChIJn1isuC9T10AROYzIB-jOo1c;Vul, Pershotravneva St, 20-А, Kremenchuk, Poltavs'ka oblast, Ukraine, 39600
ПОЛТАВСЬКА;"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №3""  М. КРЕМЕНЧУКА";Україна, 39627, Полтавська обл., місто Кременчук, КВАРТАЛ 278, будинок 13-Б;38742846;49,1158776;33,4425081;ChIJXy4F1TtS10ARdMKUsMtDHRo;278-y district, Kremenchuk, Poltava Oblast, Ukraine, 39600
ПОЛТАВСЬКА;"КОМУНАЛЬНЕ НЕКОМЕРЦІЙНЕ МЕДИЧНЕ ПІДПРИЄМСТВО ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ №1"" М.КРЕМЕНЧУКА";Україна, 39600, Полтавська обл., місто Кременчук, ВУЛИЦЯ ІВАНА МАЗЕПИ, будинок 26;38742830;49,0695836;33,4109852;ChIJa9AfzyZT10AReSJ8uJlNpVM;Ivana Mazepy St, Kremenchuk, Poltavs'ka oblast, Ukraine, 39600
ЖИТОМИРСЬКА;"КНП ""РАЙГОРОДОЦЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" БЕРДИЧІВСЬКОГО РАЙОНУ ЖИТОМИРСЬКОЇ ОБЛАСТІ";Україна, 13360, Житомирська обл., Бердичівський р-н, село Озадівка, ВУЛИЦЯ ЦЕНТРАЛЬНА , будинок 5;38742097;49,8998767;28,3920454;ChIJM0NGYtpVLEcRk-BhGIgyWR4;Vulytsya Tsentralʹna, Ozadivka, Zhytomyrs'ka oblast, Ukraine, 13360
ЗАПОРІЗЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОНКОЛАЙФ""";Україна, 69059, Запорізька обл., місто Запоріжжя, ВУЛИЦЯ ПІВНІЧНОКІЛЬЦЕВА, будинок 4-А;38732602;47,784933;35,2216295;ChIJHWfY4b9e3EARf-SXFDmNk5M;Pivnichno-Kil'tseva St, Zaporizhzhia, Zaporiz'ka oblast, Ukraine, 69061
ЖИТОМИРСЬКА;"КНП  ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" РАДОМИШЛЬСЬКОЇ МІСЬКОЇ РАДИ";Україна, 12201, Житомирська обл., Житомирський р-н, місто Радомишль, вул.Присутственна, будинок 9;38731750;50,5036847;29,239921;ChIJuSu4jUF3K0cRbtamReOKnYM;Vul. Prysut·stvenna, Radomyshl', Zhytomyrs'ka oblast, Ukraine, 12200
ТЕРНОПІЛЬСЬКА;"КНП ШУМСЬКОЇ МІСЬКОЇ РАДИ ""ШУМСЬКИЙ МІСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""";Україна, 47101, Тернопільська обл., Кременецький р-н, місто Шумськ, вул.Енергетична, будинок 1;38725548;50,122577;26,1149716;ChIJW-fbedy2L0cRcMAMYmNiUB0;Shums'k, Ternopil Oblast, Ukraine, 47101
ОДЕСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОКСФОРД МЕДІКАЛ НА КОТОВСЬКОГО""";Україна, 67562, Одеська обл., Лиманський р-н, село Крижанівка, ВУЛИЦЯ АКАДЕМІКА САХАРОВА, будинок 3А;38723638;46,571276;30,8043073;Ej5WdWwuIEFrYWRlbWlrYSBTYWtoYXJvdmEsIEtyeXpoYW5pdmthLCBPZGVzJ2thIG9ibGFzdCwgVWtyYWluZSIuKiwKFAoSCfuRM9zXOsZAEQ0uNpAr8PANEhQKEgnXN8BcxTrGQBECUERSJ5oaNA;Vul. Akademika Sakharova, Kryzhanivka, Odes'ka oblast, Ukraine
ЧЕРНІГІВСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ""ЗДОРОВА РОДИНА"" РІПКИНСЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 15000, Чернігівська обл., Ріпкинський р-н, селище міського типу Ріпки, ВУЛИЦЯ СОБОРНА, будинок 9;38720288;51,794858;31,0820098;ChIJa_Gx0JsQ1UYRVq5Ls0_41Ug;Soborna St, Ripky, Chernihivs'ka oblast, Ukraine, 15000
ЧЕРНІГІВСЬКА;"КНП ""КОРОПСЬКИЙ  ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КОРОПСЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 16200, Чернігівська обл., Новгород-Сіверський р-н, селище міського типу Короп(з), вул.Чернігівська, будинок 56 а;38715917;51,996921;33,2643783;ChIJ1SxKUrt8K0ERC1uS5uQy2M0;Novhorod-Sivers'kyi, Chernihiv Oblast, Ukraine
ІВАНО-ФРАНКІВСЬКА;"ПІДПРИЄМСТВО ""ЛІКУВАЛЬНО-ДІАГНОСТИЧНИЙ ЦЕНТР ""КЛІНІКА СВЯТОГО ЛУКИ"" ІВАНО-ФРАНКІВСЬКОГО АРХІЄПАРХІАЛЬНОГО УПРАВЛІННЯ УКРАЇНСЬКОЇ ГРЕКО-КАТОЛИЦЬКОЇ ЦЕРКВИ""";Україна, 76019, Івано-Франківська обл., Івано-Франківський р-н, місто Івано-Франківськ, вул.імені Владики Софрона Мудрого, будинок 22;38713045;48,9404029;24,7235967;ChIJHVIXUS3BMEcRXwJbb4tUpgA;Maksymovycha St, 14, Ivano-Frankivs'k, Ivano-Frankivs'ka oblast, Ukraine, 76000
ІВАНО-ФРАНКІВСЬКА;"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""ОКСФОРД МЕДІКАЛ ПРИКАРПАТТЯ""";Україна, 76018, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ ВАСИЛІЯНОК, будинок 1;38712895;48,9278378;24,7146842;ChIJG332Zw3BMEcR9nw3tAeadmE;Vasyliyanok St, Ivano-Frankivs'k, Ivano-Frankivs'ka oblast, Ukraine, 76000
ЧЕРНІВЕЦЬКА;"Комунальне некомерційне підприємство ""Герцаївський центр первинної медико-санітарної допомоги"" Герцаївської міської ради";Україна, 60501, Чернівецька обл., Чернівецький р-н, місто Герца, вул.Центральна, будинок 25;38701773;48,1498941;26,262454;EjxWdWx5dHN5YSBUc2VudHJhbMq5bmEsIEhlcnRzYSwgQ2hlcm5pdmV0cydrYSBvYmxhc3QsIFVrcmFpbmUiLiosChQKEgld1kyzA3E0RxEdv7VaDQL3rRIUChIJQefy6QZxNEcRjsQBYhZfJiU;Vulytsya Tsentralʹna, Hertsa, Chernivets'ka oblast, Ukraine
ОДЕСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ ПОДІЛЬСЬКОЇ МІСЬКОЇ РАДИ ПОДІЛЬСЬКОГО РАЙОНУ ОДЕСЬКОЇ ОБЛАСТІ""";Україна, 66304, Одеська обл., Подільський р-н, місто Подільськ, пр.Перемоги, будинок 23/1;38701511;47,6658817;29,6901148;ChIJCQuEk4egzkAREmi1bYH2NKA;Podilsk, Odesa Oblast, Ukraine
ОДЕСЬКА;"КНП ОВІДІОПОЛЬСЬКОЇ СЕЛИЩНОЇ РАДИ ""ОВІДІОПОЛЬСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""";Україна, 67801, Одеська обл., Одеський р-н, селище міського типу Овідіополь(з), вул.Вертелецького, будинок 24;38696671;46,2446361;30,4414886;ChIJ78Cbe-jEx0ARbc4HMA838Vw;Vulytsya Verteletsʹkoho, Ovidiopol', Odes'ka oblast, Ukraine, 67800
ВОЛИНСЬКА;"КНП ""ІВАНИЧІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""";Україна, 45300, Волинська обл., Володимирський р-н, селище Іваничі, вул.Грушевського, будинок 45;38692240;50,6367721;24,3608282;ChIJeSBz0kn7JEcRcbFvIPGUiYI;Vul. Hrushevsʹkoho, Ivanychi, Volyns'ka oblast, Ukraine, 45301
ЧЕРКАСЬКА;"КНП ""КАНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КАНІВСЬКОЇ МІСЬКОЇ РАДИ ЧЕРКАСЬКОЇ ОБЛАСТІ";Україна, 19003, Черкаська обл., Черкаський р-н, місто Канів, вул.Успенська, будинок 15;38682646;49,754563;31,4513911;ChIJXWXvQosL1EARibnAeBHeUd4;Vulytsya Uspensʹka, Kaniv, Cherkas'ka oblast, Ukraine, 19000
КІРОВОГРАДСЬКА;"КНП ""ДОБРОВЕЛИЧКІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ДОБРОВЕЛИЧКІВСЬКОЇ CЕЛИЩНОЇ РАДИ КІРОВОГРАДСЬКОЇ ОБЛАСТІ";Україна, 27000, Кіровоградська обл., Новоукраїнський р-н, селище міського типу Добровеличківка(з), вул.Артюха Аркадія, будинок 10;38680455;48,3855879;31,1737965;ChIJC-u-5MMn0EARrT2EeIrYwvw;Varvaro-Oleksandrivka, Kirovohrad Oblast, Ukraine, 27000
ВОЛИНСЬКА;"КНП ""КАМІНЬ-КАШИРСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" КАМІНЬ-КАШИРСЬКОЇ МІСЬКОЇ РАДИ";Україна, 44500, Волинська обл., Камінь-Каширський р-н, місто Камінь-Каширський, ВУЛИЦЯ ШЕВЧЕНКА, будинок 43;38672910;51,629709;24,9599055;ChIJW5yRtGGWJkcR6hODFeIxspQ;Vulytsya Shevchenka, Kamin'-Kashyrs'kyi, Volyns'ka oblast, Ukraine, 44501
РІВНЕНСЬКА;"КНП ""МЛИНІВСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" МЛИНІВСЬКОЇ СЕЛИЩНОЇ РАДИ РІВНЕНСЬКОЇ ОБЛАСТІ";Україна, 35100, Рівненська обл., Дубенський р-н, селище міського типу Млинів(з), вул.Бандери Степана, будинок 18;38668003;50,5086119;25,6114592;ChIJicFYHC-AL0cRqUMZKmB2L_s;Vul. Stepana Bandery, Mlyniv, Rivnens'ka oblast, Ukraine, 35100
СУМСЬКА;"КНП ""ЛИПОВОДОЛИНСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ"" ЛИПОВОДОЛИНСЬКОЇ СЕЛИЩНОЇ РАДИ";Україна, 42500, Сумська обл., Роменський р-н, селище Липова Долина, вул.Лікарняна, будинок 3;38661783;50,5694132;33,7934185;ChIJ1WcBcR3dKUERNVWiEkHQK64;Masoniv, Sumy Oblast, Ukraine, 42500
ОДЕСЬКА;"КНП ""ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ АРЦИЗЬКОЇ МІСЬКОЇ РАДИ""";Україна, 68400, Одеська обл., Болградський р-н, місто Арциз, вул.Добровольського, будинок 5;38661186;46,008069;29,4322458;Ej5WdWwuIERvYnJvdm9syrlzyrlrb2hvLCBBcnRzeXosIE9kZXMna2Egb2JsYXN0LCBVa3JhaW5lLCA2ODQwMCIuKiwKFAoSCQugPnD-47dAEcl9tc9EQZzgEhQKEgmlAtDoPuS3QBHWM0FxkWmy_Q;Vul. Dobrovolʹsʹkoho, Artsyz, Odes'ka oblast, Ukraine, 68400
ВОЛИНСЬКА;"КНП ""ТУРІЙСЬКИЙ ЦЕНТР ПЕРВИННОЇ МЕДИКО-САНІТАРНОЇ ДОПОМОГИ""";Україна, 44801, Волинська обл., Ковельський р-н, селище Турійськ, вул.Лікарська, будинок 22;38652480;51,0825405;24,5388439;EjhWdWx5dHN5YSBMaWthcnPKuWthLCBUdXJpaXMnaywgVm9seW5zJ2thIG9ibGFzdCwgVWtyYWluZSIuKiwKFAoSCbv7NcgkRyRHEW1JuLSfusENEhQKEglZjW6IrUAkRxGeqZadRH2ciQ;Vulytsya Likarsʹka, Turiis'k, Volyns'ka oblast, Ukraine
